"ID","Time","FSM","Eng","Mat","Btotal","AGtotal","SCtotal","LTtotal","Ltotal"
4070,3,1,6,6,39,13,73,21,16
4072,1,0,0,0,0,0,0,0,0
4072,2,0,0,0,36,17,64,0,10
4072,3,0,5,5,37,18,78,0,8
4073,1,1,0,5,33,13,0,0,19
4073,2,1,0,0,33,12,42,0,16
4073,3,1,5,6,32,12,38,0,8
4074,1,1,0,4,34,16,0,0,30
4074,2,1,0,0,33,14,57,0,13
4074,3,1,5,5,34,14,61,27,17
4075,1,0,0,0,0,0,0,0,0
4075,2,0,0,0,0,20,103,0,11
4075,3,0,5,6,37,18,36,11,9
4076,1,0,0,0,33,16,44,0,37
4076,2,0,0,0,0,0,0,0,0
4076,3,0,0,0,0,0,0,0,0
4078,1,1,0,5,38,15,92,0,25
4078,2,1,0,0,35,16,88,0,14
4078,3,1,6,6,33,17,83,19,12
4079,1,0,0,0,0,0,0,0,0
4079,2,0,0,0,33,16,61,0,0
4079,3,0,5,5,36,16,50,16,10
4080,1,0,0,0,0,0,0,0,0
4080,2,0,0,0,35,17,40,0,10
4080,3,0,0,0,0,0,0,0,0
4081,1,0,0,0,0,0,0,0,0
4081,2,0,0,0,39,15,128,0,19
4081,3,0,3,2,31,15,37,19,20
4082,1,1,0,5,32,15,0,0,16
4082,2,1,0,0,0,15,102,0,14
4082,3,1,5,6,33,13,79,0,10
4083,1,1,0,4,36,17,136,0,27
4083,2,1,0,0,38,13,104,0,12
4083,3,1,5,4,34,17,118,0,9
4084,1,1,0,3,33,14,86,0,31
4084,2,1,0,0,0,16,66,0,15
4084,3,1,4,4,31,12,51,21,12
4085,1,1,0,4,30,16,97,0,0
4085,2,1,0,0,35,14,47,0,10
4085,3,1,5,5,36,15,0,19,15
4087,1,1,0,5,32,0,0,0,23
4087,2,1,0,0,34,0,30,0,13
4087,3,1,5,5,0,11,28,20,11
4088,1,1,0,5,31,10,0,0,24
4088,2,1,0,0,28,14,0,0,11
4088,3,1,5,6,30,13,40,14,11
4089,1,1,0,5,30,15,45,0,30
4089,2,1,0,0,34,16,0,0,0
4089,3,1,5,6,31,15,21,15,9
4090,1,0,0,0,32,0,127,0,0
4090,2,0,0,0,0,0,0,0,0
4090,3,0,6,6,33,15,34,20,15
4091,1,1,0,4,0,11,122,0,0
4091,2,1,0,0,0,0,115,0,0
4091,3,1,6,5,0,17,0,20,13
4092,1,0,0,0,0,0,0,0,0
4092,2,0,0,0,34,17,85,0,8
4092,3,0,5,3,33,15,57,16,13
4093,1,2,0,4,35,10,69,0,30
4093,2,2,0,0,31,16,123,0,21
4093,3,2,4,4,31,16,50,23,19
4094,1,0,0,0,0,0,0,0,0
4094,2,0,0,0,33,12,91,0,11
4094,3,0,5,5,35,15,72,20,10
4095,1,1,0,5,34,14,101,0,30
4095,2,1,0,0,39,14,94,0,16
4095,3,1,5,6,34,13,87,17,9
4096,1,0,0,0,0,0,0,0,0
4096,2,0,0,0,39,12,64,0,15
4096,3,0,4,4,37,17,68,10,13
4097,1,0,0,0,0,0,0,0,0
4097,2,0,0,0,0,16,66,0,14
4097,3,0,6,6,30,16,44,24,10
4098,1,0,0,0,0,0,0,0,0
4098,2,0,0,0,34,16,119,0,19
4098,3,0,5,4,36,11,53,0,22
4099,1,0,0,0,0,0,0,0,0
4099,2,0,0,0,0,18,147,0,21
4099,3,0,3,2,34,18,44,17,11
4100,1,0,0,0,0,0,0,0,0
4100,2,0,0,0,40,17,49,0,0
4100,3,0,5,6,35,19,61,13,10
4101,1,1,0,5,32,13,91,0,20
4101,2,1,0,0,0,14,29,0,10
4101,3,1,5,7,37,15,39,0,9
4102,1,0,0,0,0,0,0,0,0
4102,2,0,0,0,0,12,0,0,19
4102,3,0,3,3,0,18,0,31,20
4103,1,1,0,4,43,20,0,0,17
4103,2,1,0,0,0,17,49,0,17
4103,3,1,4,4,40,15,49,20,14
4104,1,0,0,0,0,0,0,0,0
4104,2,0,0,0,0,15,49,0,7
4104,3,0,4,3,33,16,25,24,10
4105,1,1,0,4,43,14,0,0,28
4105,2,1,0,0,37,15,36,0,9
4105,3,1,5,6,0,12,42,0,15
4106,1,1,0,5,31,14,0,0,15
4106,2,1,0,0,34,17,20,0,11
4106,3,1,6,6,33,20,20,16,7
4107,1,1,0,4,34,12,83,0,19
4107,2,1,0,0,32,13,49,0,10
4107,3,1,5,5,32,12,33,0,7
4108,1,1,0,4,33,0,144,0,17
4108,2,1,0,0,0,17,100,0,9
4108,3,1,4,4,40,17,0,21,9
4109,1,0,0,0,0,0,0,0,0
4109,2,0,0,0,32,0,146,0,0
4109,3,0,4,4,38,16,94,14,12
4110,1,0,0,0,0,0,0,0,0
4110,2,0,0,0,33,12,86,0,12
4110,3,0,5,6,34,13,69,22,10
4111,1,0,0,0,0,0,0,0,0
4111,2,0,0,0,34,11,81,0,10
4111,3,0,5,6,33,0,30,0,9
4112,1,1,0,4,32,15,105,0,28
4112,2,1,0,0,0,15,72,0,11
4112,3,1,5,6,33,14,55,26,11
4113,1,1,0,4,28,13,0,0,30
4113,2,1,0,0,29,12,29,0,15
4113,3,1,5,4,30,10,39,22,19
4115,1,1,0,4,32,16,63,0,16
4115,2,1,0,0,40,15,57,0,12
4115,3,1,5,5,40,13,0,27,12
4116,1,1,0,4,32,17,0,0,0
4116,2,1,0,0,0,12,93,0,17
4116,3,1,4,5,37,15,0,18,16
4117,1,2,0,3,33,15,0,40,19
4117,2,2,0,0,0,15,20,0,13
4117,3,2,4,3,35,15,20,16,15
4118,1,0,0,0,0,0,0,0,0
4118,2,0,0,0,0,0,0,0,0
4118,3,0,5,6,0,0,0,0,0
4119,1,0,0,0,0,0,0,0,0
4119,2,0,0,0,32,17,91,0,14
4119,3,0,4,4,31,18,55,18,11
4120,1,0,0,0,0,0,0,0,0
4120,2,0,0,0,0,19,0,0,8
4120,3,0,4,3,35,15,0,21,16
4121,1,1,0,4,0,11,0,0,22
4121,2,1,0,0,29,14,0,0,8
4121,3,1,5,4,31,16,146,0,9
4122,1,1,0,5,30,16,97,0,25
4122,2,1,0,0,33,16,64,0,11
4122,3,1,6,7,36,15,35,14,11
4123,1,0,0,0,0,0,0,0,0
4123,2,0,0,0,0,0,0,0,0
4123,3,0,5,6,0,0,0,0,0
4124,1,0,0,0,0,0,0,0,0
4124,2,0,0,0,32,12,130,0,12
4124,3,0,4,4,42,9,0,0,0
4125,1,0,0,0,0,0,0,0,0
4125,2,0,0,0,31,15,36,0,13
4125,3,0,5,6,38,19,0,15,10
4126,1,0,0,0,0,0,0,0,0
4126,2,0,0,0,34,12,122,0,20
4126,3,0,5,4,35,13,105,22,17
4127,1,1,0,5,30,10,0,0,20
4127,2,1,0,0,32,14,59,0,13
4127,3,1,5,5,33,16,40,22,8
4128,1,0,0,0,0,0,0,0,0
4128,2,0,0,0,31,14,65,0,10
4128,3,0,4,4,32,17,43,13,8
4130,1,0,0,0,0,0,0,0,0
4130,2,0,0,0,0,0,0,0,0
4130,3,0,4,3,0,0,0,0,0
4131,1,0,0,0,0,0,0,0,0
4131,2,0,0,0,36,17,0,0,14
4131,3,0,0,0,0,0,0,0,0
4132,1,0,0,0,0,0,0,0,0
4132,2,0,0,0,41,13,106,0,21
4132,3,0,4,4,37,13,49,23,19
4133,1,0,0,0,0,0,0,0,0
4133,2,0,0,0,31,15,48,0,24
4133,3,0,6,7,32,14,32,20,13
4134,1,1,0,3,31,16,0,0,16
4134,2,1,0,0,0,13,37,0,7
4134,3,1,4,3,0,0,0,0,0
4135,1,1,0,4,36,14,70,0,19
4135,2,1,0,0,36,13,81,0,17
4135,3,1,5,5,37,10,90,25,14
4136,1,0,0,0,0,0,0,0,0
4136,2,0,0,0,35,15,45,0,10
4136,3,0,4,4,0,0,0,0,0
4137,1,0,0,0,0,0,0,0,0
4137,2,0,0,0,43,17,176,0,15
4137,3,0,3,2,33,14,27,24,9
4138,1,1,0,5,30,16,54,0,22
4138,2,1,0,0,32,15,69,0,12
4138,3,1,5,7,33,16,0,18,10
4139,1,0,0,0,0,0,0,0,0
4139,2,0,0,0,35,18,60,0,17
4139,3,0,3,3,0,16,54,23,14
4140,1,0,0,0,0,0,0,0,0
4140,2,0,0,0,36,0,106,0,18
4140,3,0,5,5,34,9,70,36,7
4141,1,1,0,5,34,14,49,0,23
4141,2,1,0,0,37,17,89,0,15
4141,3,1,5,6,35,14,0,18,9
4142,1,1,0,2,40,10,130,0,26
4142,2,1,0,0,43,20,0,0,12
4142,3,1,0,0,0,0,0,0,0
4143,1,0,0,0,0,0,0,0,0
4143,2,0,0,0,33,18,29,0,11
4143,3,0,4,6,35,16,28,20,8
4144,1,0,0,0,0,0,0,0,0
4144,2,0,0,0,33,15,92,0,0
4144,3,0,5,6,32,14,41,19,12
4145,1,0,0,0,0,0,0,0,0
4145,2,0,0,0,40,18,50,40,9
4145,3,0,3,3,0,19,49,10,10
4146,1,1,0,5,29,12,0,0,28
4146,2,1,0,0,32,14,29,0,15
4146,3,1,5,7,32,13,24,16,8
4147,1,0,0,0,0,0,0,0,0
4147,2,0,0,0,37,14,123,0,13
4147,3,0,4,4,32,14,90,0,15
4149,1,1,0,3,30,14,92,0,34
4149,2,1,0,0,0,15,0,0,10
4149,3,1,4,3,29,16,55,15,13
4150,1,1,0,4,34,16,67,0,18
4150,2,1,0,0,0,15,50,0,13
4150,3,1,5,5,32,14,41,20,11
4151,1,0,0,0,0,0,0,0,0
4151,2,0,0,0,31,17,50,0,16
4151,3,0,4,5,33,17,38,23,12
4152,1,0,0,0,0,0,0,0,0
4152,2,0,0,0,33,18,64,0,7
4152,3,0,5,6,31,13,42,24,10
4153,1,0,0,0,0,0,0,0,0
4153,2,0,0,0,35,15,21,0,8
4153,3,0,4,6,31,15,29,0,7
4154,1,1,0,4,33,19,85,0,21
4154,2,1,0,0,34,16,43,0,7
4154,3,1,4,5,33,17,23,21,7
4155,1,2,0,5,35,9,78,0,27
4155,2,2,0,0,33,12,0,0,15
4155,3,2,4,5,31,15,36,31,13
4156,1,2,0,3,46,10,0,0,50
4156,2,2,0,0,0,8,84,0,23
4156,3,2,4,4,36,8,100,0,23
4157,1,1,0,4,0,0,0,0,0
4157,2,1,0,0,38,17,38,0,12
4157,3,1,4,6,33,16,30,14,0
4158,1,0,0,0,0,0,0,0,0
4158,2,0,0,0,39,16,0,0,7
4158,3,0,4,4,36,17,95,22,9
4159,1,0,0,0,0,0,0,0,0
4159,2,0,0,0,37,14,90,0,8
4159,3,0,4,4,34,12,110,21,11
4160,1,1,0,4,0,14,0,0,25
4160,2,1,0,0,27,15,46,0,8
4160,3,1,5,4,31,12,32,13,13
4161,1,0,0,0,0,0,0,0,0
4161,2,0,0,0,0,16,26,0,7
4161,3,0,4,4,32,16,28,17,10
4162,1,0,0,0,0,0,0,0,0
4162,2,0,0,0,0,10,134,0,31
4162,3,0,4,4,41,14,84,26,26
4163,1,0,0,0,0,0,0,0,0
4163,2,0,0,0,29,16,57,0,11
4163,3,0,4,4,32,14,72,23,17
4164,1,1,0,4,36,12,0,0,17
4164,2,1,0,0,36,15,33,0,7
4164,3,1,4,4,34,16,23,18,7
4165,1,1,0,5,35,17,89,0,22
4165,2,1,0,0,36,16,91,0,10
4165,3,1,5,6,34,16,62,18,12
4166,1,0,0,0,0,0,0,0,0
4166,2,0,0,0,44,16,132,37,28
4166,3,0,4,3,45,17,76,16,21
4167,1,0,0,0,0,0,0,0,0
4167,2,0,0,0,34,8,21,0,10
4167,3,0,5,7,32,12,31,19,12
4169,1,0,0,0,0,0,0,0,0
4169,2,0,0,0,33,18,38,0,9
4169,3,0,5,6,34,19,36,20,7
4170,1,0,0,0,0,0,0,0,0
4170,2,0,0,0,30,12,74,0,10
4170,3,0,3,4,28,11,67,16,7
4172,1,1,0,4,36,15,92,0,17
4172,2,1,0,0,32,14,70,0,11
4172,3,1,5,5,30,14,74,20,8
4173,1,1,0,4,40,14,45,0,34
4173,2,1,0,0,0,16,26,0,12
4173,3,1,4,5,36,15,39,10,13
4174,1,0,0,0,0,0,0,0,0
4174,2,0,0,0,33,20,0,37,10
4174,3,0,3,3,0,14,33,13,11
4177,1,0,0,0,0,0,0,0,0
4177,2,0,0,0,0,14,29,0,10
4177,3,0,0,0,0,0,0,0,0
4178,1,1,0,6,34,19,70,0,43
4178,2,1,0,0,39,20,83,0,11
4178,3,1,5,7,38,16,37,13,13
4179,1,0,0,0,0,0,0,0,0
4179,2,0,0,0,37,17,0,0,17
4179,3,0,3,3,32,11,0,0,17
4180,1,0,0,0,34,13,87,0,18
4180,2,0,0,0,0,0,0,0,0
4180,3,0,5,6,30,17,58,13,8
4181,1,1,0,4,41,12,76,0,31
4181,2,1,0,0,34,12,31,0,16
4181,3,1,4,4,33,13,26,18,8
4182,1,1,0,4,30,16,0,40,17
4182,2,1,0,0,31,20,29,0,7
4182,3,1,5,4,29,11,47,22,11
4183,1,0,0,0,0,0,0,0,0
4183,2,0,0,0,36,16,43,0,10
4183,3,0,4,2,35,20,25,27,10
4184,1,0,0,0,0,0,0,0,0
4184,2,0,0,0,40,12,136,0,17
4184,3,0,5,5,36,12,75,0,17
4185,1,1,0,4,34,14,102,0,40
4185,2,1,0,0,34,14,109,0,17
4185,3,1,5,5,0,16,44,11,12
4186,1,0,0,0,0,0,0,0,0
4186,2,0,0,0,41,13,106,40,7
4186,3,0,3,3,0,0,0,0,0
4187,1,0,0,0,0,0,0,0,0
4187,2,0,0,0,0,0,0,0,0
4187,3,0,4,6,32,5,27,28,10
4188,1,1,0,4,39,14,0,0,24
4188,2,1,0,0,0,0,31,0,11
4188,3,1,5,5,32,0,22,21,9
4189,1,0,0,0,0,0,0,0,0
4189,2,0,0,0,0,12,37,0,22
4189,3,0,4,3,33,19,35,12,8
4190,1,2,0,5,35,14,58,0,17
4190,2,2,0,0,33,12,36,0,7
4190,3,2,5,6,31,15,23,17,8
4191,1,0,0,0,0,0,0,0,0
4191,2,0,0,0,40,16,69,0,14
4191,3,0,5,6,31,13,37,21,7
4192,1,0,0,0,0,0,0,0,0
4192,2,0,0,0,35,16,75,0,14
4192,3,0,4,5,35,14,96,25,24
4194,1,2,0,4,33,12,0,0,29
4194,2,2,0,0,32,14,55,0,14
4194,3,2,4,6,29,16,34,21,10
4195,1,0,0,0,0,0,0,0,0
4195,2,0,0,0,36,15,34,0,13
4195,3,0,4,4,41,15,26,0,12
4196,1,2,0,4,38,12,0,0,19
4196,2,2,0,0,38,0,75,0,0
4196,3,2,3,4,0,0,0,0,0
4197,1,0,0,0,0,0,0,0,0
4197,2,0,0,0,37,15,71,0,14
4197,3,0,5,6,33,12,59,21,14
4198,1,1,0,4,35,20,92,0,22
4198,2,1,0,0,37,19,80,0,14
4198,3,1,5,5,39,16,79,19,11
4199,1,1,0,4,32,18,0,40,15
4199,2,1,0,0,35,20,0,0,12
4199,3,1,0,0,0,0,0,0,0
4200,1,0,0,0,0,0,0,0,0
4200,2,0,0,0,0,14,48,0,10
4200,3,0,5,6,36,17,41,24,11
4201,1,0,0,0,0,0,0,0,0
4201,2,0,0,0,0,14,106,0,18
4201,3,0,4,6,35,15,43,26,14
4202,1,1,0,5,36,20,104,0,31
4202,2,1,0,0,35,14,0,0,10
4202,3,1,4,6,36,20,21,22,8
4203,1,0,0,0,0,0,0,0,0
4203,2,0,0,0,0,12,40,0,17
4203,3,0,4,3,30,12,38,21,14
4204,1,0,0,0,0,0,0,0,0
4204,2,0,0,0,0,14,58,0,11
4204,3,0,5,4,41,16,97,29,11
4205,1,0,0,0,0,0,0,0,0
4205,2,0,0,0,39,12,102,0,19
4205,3,0,6,7,0,0,0,0,0
4206,1,1,0,4,33,7,0,0,31
4206,2,1,0,0,32,12,33,0,12
4206,3,1,4,5,32,10,32,23,12
4207,1,0,0,0,0,0,0,0,0
4207,2,0,0,0,0,0,0,0,0
4207,3,0,5,6,36,17,25,14,8
4208,1,1,0,5,34,12,0,0,25
4208,2,1,0,0,39,15,74,0,15
4208,3,1,5,7,40,18,34,12,9
4209,1,0,0,0,0,0,0,0,0
4209,2,0,0,0,0,13,59,0,8
4209,3,0,4,4,31,12,67,22,13
4210,1,0,0,0,0,0,0,0,0
4210,2,0,0,0,31,13,35,0,11
4210,3,0,5,4,31,15,0,16,10
4211,1,0,0,0,0,0,0,0,0
4211,2,0,0,0,30,12,57,0,9
4211,3,0,5,6,31,13,52,27,10
4212,1,0,0,0,0,0,0,0,0
4212,2,0,0,0,32,12,38,0,10
4212,3,0,5,5,35,0,0,26,7
4213,1,1,0,4,30,16,100,0,0
4213,2,1,0,0,32,18,37,0,13
4213,3,1,4,4,37,15,102,13,19
4214,1,1,0,4,31,20,53,0,16
4214,2,1,0,0,30,15,41,0,9
4214,3,1,0,0,0,0,0,0,0
4215,1,1,0,5,32,16,51,0,23
4215,2,1,0,0,29,13,61,0,13
4215,3,1,5,6,29,15,27,15,10
4216,1,1,0,5,36,17,0,0,28
4216,2,1,0,0,42,18,38,0,13
4216,3,1,5,6,34,20,20,11,13
4217,1,1,0,5,29,16,0,0,17
4217,2,1,0,0,0,0,0,0,0
4217,3,1,4,6,34,15,61,21,14
4218,1,1,0,5,32,16,0,0,19
4218,2,1,0,0,31,16,43,0,11
4218,3,1,5,6,31,15,32,13,8
4219,1,0,0,0,0,0,0,0,0
4219,2,0,0,0,33,12,0,0,7
4219,3,0,4,3,0,9,58,21,8
4220,1,0,0,0,0,0,0,0,0
4220,2,0,0,0,0,0,0,0,0
4220,3,0,4,3,0,0,0,0,0
4221,1,0,0,0,0,0,0,0,0
4221,2,0,0,0,30,16,117,0,22
4221,3,0,5,4,32,17,25,18,11
4222,1,0,0,0,0,0,0,0,0
4222,2,0,0,0,35,16,43,0,10
4222,3,0,4,4,0,16,0,25,7
4223,1,0,0,0,0,0,0,0,0
4223,2,0,0,0,33,15,80,0,7
4223,3,0,4,4,37,18,27,10,8
4224,1,0,0,0,0,0,0,0,0
4224,2,0,0,0,0,0,0,0,0
4224,3,0,4,5,32,12,27,18,13
4225,1,1,0,5,32,12,65,0,21
4225,2,1,0,0,35,11,79,0,16
4225,3,1,5,6,0,13,38,18,10
4226,1,0,0,0,0,0,0,0,0
4226,2,0,0,0,35,19,61,0,8
4226,3,0,4,6,35,18,49,19,11
4227,1,1,0,5,31,16,67,0,25
4227,2,1,0,0,32,18,41,0,9
4227,3,1,5,6,0,16,49,17,11
4228,1,1,0,4,35,14,101,0,40
4228,2,1,0,0,0,14,95,0,27
4228,3,1,0,0,0,0,0,0,0
4229,1,0,0,0,0,0,0,0,0
4229,2,0,0,0,37,15,84,0,13
4229,3,0,4,4,38,10,80,22,11
4230,1,0,0,0,0,0,0,0,0
4230,2,0,0,0,39,15,99,0,21
4230,3,0,0,0,0,0,0,0,0
4231,1,1,0,5,32,18,54,0,30
4231,2,1,0,0,29,18,90,0,12
4231,3,1,5,6,34,20,49,16,12
4232,1,0,0,0,0,0,0,0,0
4232,2,0,0,0,0,0,0,0,0
4232,3,0,3,3,34,0,125,0,17
4233,1,1,0,5,37,15,0,0,37
4233,2,1,0,0,40,13,72,0,14
4233,3,1,4,6,36,13,34,15,10
4234,1,1,0,4,48,10,68,0,70
4234,2,1,0,0,39,14,127,0,16
4234,3,1,5,5,37,13,0,20,11
4235,1,1,0,4,36,13,0,0,36
4235,2,1,0,0,36,12,22,0,18
4235,3,1,4,5,34,16,24,21,10
4236,1,0,0,0,0,0,0,0,0
4236,2,0,0,0,0,0,0,0,0
4236,3,0,4,4,40,16,69,32,24
4237,1,0,0,0,0,0,0,0,0
4237,2,0,0,0,29,17,58,0,10
4237,3,0,5,6,36,16,39,24,8
4238,1,0,0,0,44,10,0,0,32
4238,2,0,0,0,0,0,0,0,0
4238,3,0,0,0,0,0,0,0,0
4239,1,1,0,5,30,4,100,16,18
4239,2,1,0,0,33,13,23,0,12
4239,3,1,4,5,36,14,30,32,17
4240,1,2,0,3,46,13,0,0,43
4240,2,2,0,0,35,13,105,0,16
4240,3,2,4,4,0,12,179,31,27
4241,1,0,0,0,0,0,0,0,0
4241,2,0,0,0,36,18,87,0,16
4241,3,0,3,0,0,16,75,0,17
4242,1,1,0,4,0,0,0,0,0
4242,2,1,0,0,33,19,26,0,8
4242,3,1,5,6,35,18,21,12,7
4243,1,1,0,3,0,0,0,0,0
4243,2,1,0,0,0,14,51,0,7
4243,3,1,3,0,0,15,28,16,16
4244,1,1,0,4,31,15,50,0,18
4244,2,1,0,0,37,0,34,0,8
4244,3,1,4,4,34,18,42,12,7
4245,1,1,0,4,38,8,0,0,26
4245,2,1,0,0,32,16,30,0,15
4245,3,1,4,6,36,12,78,21,10
4246,1,0,0,0,0,0,0,0,0
4246,2,0,0,0,41,14,92,0,14
4246,3,0,4,5,37,14,92,15,14
4247,1,1,0,5,33,12,0,0,18
4247,2,1,0,0,34,10,68,40,8
4247,3,1,5,5,36,14,24,10,8
4248,1,1,0,4,39,14,62,0,31
4248,2,1,0,0,33,12,39,0,10
4248,3,1,5,4,34,13,43,23,15
4249,1,0,0,0,0,0,0,0,0
4249,2,0,0,0,38,10,62,0,10
4249,3,0,6,6,37,10,36,19,8
4250,1,0,0,0,0,0,0,0,0
4250,2,0,0,0,36,10,0,0,12
4250,3,0,6,6,0,13,45,0,7
4253,1,0,0,0,0,0,0,0,0
4253,2,0,0,0,0,0,0,0,0
4253,3,0,5,6,30,11,33,20,13
4254,1,0,0,0,0,0,0,0,0
4254,2,0,0,0,32,11,62,0,12
4254,3,0,4,4,37,13,27,20,8
4255,1,0,0,0,0,0,0,0,0
4255,2,0,0,0,41,14,43,0,11
4255,3,0,5,6,41,14,35,22,8
4256,1,0,0,0,0,0,0,0,0
4256,2,0,0,0,19,17,20,0,10
4256,3,0,3,3,21,10,24,25,15
4257,1,1,0,5,32,16,0,0,21
4257,2,1,0,0,34,14,69,0,11
4257,3,1,5,6,35,14,56,20,7
4258,1,1,0,3,33,15,106,0,17
4258,2,1,0,0,0,18,36,0,7
4258,3,1,3,3,35,18,35,13,13
4259,1,0,0,0,37,18,0,40,21
4259,2,0,0,0,0,0,0,0,0
4259,3,0,4,4,0,19,27,11,7
4260,1,1,0,4,0,17,81,0,19
4260,2,1,0,0,34,15,67,0,13
4260,3,1,4,4,28,20,33,18,10
4261,1,1,0,5,31,4,0,40,15
4261,2,1,0,0,34,14,25,0,7
4261,3,1,6,6,31,15,81,17,7
4262,1,0,0,0,0,0,0,0,0
4262,2,0,0,0,34,17,31,0,16
4262,3,0,4,5,33,14,31,18,10
4263,1,1,0,5,0,0,0,0,0
4263,2,1,0,0,33,15,49,0,10
4263,3,1,5,7,33,16,52,18,13
4265,1,2,0,3,0,0,0,0,0
4265,2,2,0,0,35,11,110,0,14
4265,3,2,3,3,40,13,74,18,10
4266,1,0,0,0,0,0,0,0,0
4266,2,0,0,0,38,14,68,0,12
4266,3,0,5,7,35,9,31,23,23
4267,1,0,0,0,0,0,0,0,0
4267,2,0,0,0,44,12,0,0,12
4267,3,0,5,3,33,12,44,22,17
4268,1,1,0,4,29,12,0,0,20
4268,2,1,0,0,0,15,36,0,10
4268,3,1,4,5,34,10,38,0,7
4269,1,1,0,4,32,16,0,0,22
4269,2,1,0,0,29,16,47,0,15
4269,3,1,4,6,25,15,44,18,17
4270,1,0,0,0,0,0,0,0,0
4270,2,0,0,0,0,14,81,0,20
4270,3,0,4,4,0,10,52,0,19
4271,1,1,0,2,41,16,0,0,63
4271,2,1,0,0,31,15,20,0,8
4271,3,1,4,3,31,12,37,11,13
4273,1,0,0,0,0,0,0,0,0
4273,2,0,0,0,0,8,141,0,25
4273,3,0,4,4,0,10,166,21,24
4274,1,0,0,0,0,0,0,0,0
4274,2,0,0,0,0,14,72,0,15
4274,3,0,4,3,34,20,25,19,7
4275,1,0,0,0,0,0,0,0,0
4275,2,0,0,0,32,13,96,0,20
4275,3,0,5,3,0,17,0,18,12
4276,1,0,0,0,0,0,0,0,0
4276,2,0,0,0,36,17,140,0,10
4276,3,0,0,0,0,17,0,15,9
4279,1,0,0,0,0,0,0,0,0
4279,2,0,0,0,33,17,21,0,9
4279,3,0,4,4,31,14,21,17,12
4280,1,0,0,0,0,0,0,0,0
4280,2,0,0,0,41,18,58,0,15
4280,3,0,4,5,34,16,30,27,11
4281,1,0,0,0,0,0,0,0,0
4281,2,0,0,0,32,12,35,0,11
4281,3,0,4,4,35,14,26,18,11
4283,1,0,0,0,0,0,0,0,0
4283,2,0,0,0,0,16,125,40,15
4283,3,0,5,4,33,10,84,20,14
4284,1,0,0,0,0,0,0,0,0
4284,2,0,0,0,40,15,102,0,23
4284,3,0,6,7,39,13,87,14,20
4285,1,0,0,0,0,0,0,0,0
4285,2,0,0,0,0,0,0,0,0
4285,3,0,4,5,30,13,38,18,16
4286,1,0,0,0,0,0,0,0,0
4286,2,0,0,0,0,0,0,0,0
4286,3,0,4,4,42,16,116,15,26
4287,1,0,0,0,0,0,0,0,0
4287,2,0,0,0,0,0,0,0,0
4287,3,0,5,5,0,12,58,18,13
5001,1,0,0,0,27,17,56,0,22
5001,2,0,0,0,0,20,29,0,0
5001,3,0,0,0,0,0,0,0,0
5005,1,0,0,0,31,20,0,40,15
5005,2,0,0,0,0,0,0,0,0
5005,3,0,0,0,0,0,0,0,0
5006,1,0,0,0,0,13,87,0,25
5006,2,0,0,0,0,0,0,0,0
5006,3,0,0,0,0,0,0,0,0
5011,1,0,0,0,0,13,107,0,23
5011,2,0,0,0,0,0,0,0,0
5011,3,0,0,0,0,0,0,0,0
5013,1,0,0,0,33,14,0,40,16
5013,2,0,0,0,0,0,0,0,0
5013,3,0,0,0,0,0,0,0,0
5014,1,0,0,0,30,15,0,0,16
5014,2,0,0,0,33,16,89,0,8
5014,3,0,0,0,0,0,0,0,0
5015,1,0,0,0,33,18,0,0,17
5015,2,0,0,0,34,17,44,0,10
5015,3,0,0,0,0,0,0,0,0
5017,1,0,0,0,33,17,58,0,17
5017,2,0,0,0,36,16,103,0,13
5017,3,0,0,0,34,14,79,12,25
5021,1,0,0,0,34,11,68,0,15
5021,2,0,0,0,0,0,0,0,0
5021,3,0,0,0,0,0,0,0,0
5025,1,0,0,0,30,16,89,0,26
5025,2,0,0,0,0,0,0,0,0
5025,3,0,0,0,0,0,0,0,0
5027,1,0,0,0,35,16,0,0,24
5027,2,0,0,0,0,0,0,0,0
5027,3,0,0,0,0,0,0,0,0
5031,1,0,0,0,36,18,80,0,15
5031,2,0,0,0,37,13,35,0,9
5031,3,0,0,0,34,0,45,17,7
5036,1,0,0,0,31,18,0,40,19
5036,2,0,0,0,0,0,0,0,0
5036,3,0,0,0,0,0,0,0,0
5040,1,0,0,0,33,12,102,0,28
5040,2,0,0,0,38,9,49,0,10
5040,3,0,0,0,32,12,31,34,11
5043,1,0,0,0,0,11,56,0,26
5043,2,0,0,0,0,0,0,0,0
5043,3,0,0,0,0,0,0,0,0
5047,1,0,0,0,32,19,63,40,15
5047,2,0,0,0,0,0,0,0,0
5047,3,0,0,0,0,0,0,0,0
5048,1,0,0,0,0,15,0,0,0
5048,2,0,0,0,0,0,0,0,0
5048,3,0,0,0,0,0,0,0,0
5053,1,0,0,0,42,8,0,0,0
5053,2,0,0,0,42,13,0,0,9
5053,3,0,0,0,0,14,120,31,15
5063,1,0,0,0,34,12,114,0,26
5063,2,0,0,0,33,14,53,0,10
5063,3,0,0,0,0,0,0,0,0
5065,1,0,0,0,0,0,0,0,0
5065,2,0,0,0,0,0,0,0,0
5065,3,0,0,0,45,10,88,24,14
5067,1,0,0,0,34,15,109,0,22
5067,2,0,0,0,31,20,26,40,9
5067,3,0,0,0,0,0,0,0,0
5070,1,0,0,0,43,14,78,0,63
5070,2,0,0,0,0,0,0,0,0
5070,3,0,0,0,0,0,0,0,0
